Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_age_population,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,Broadband,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate,urban
S01007895,Mauchline,East Ayrshire,630,383,0.09,54,0.07,25,90,41.58476093,205.8698684,94.37963416,0.2112,0,127.0277629,0.82308,5.818181818,86.87771717,0,0.063158,2.175401292,2.156162362,1.829607934,3.344677419,2.5512131,10.26380734,4.996798893,5.032555351,4.986780443,0,14.11916642,224.1137527,48,0,0.088560886,0,0
S01007896,Mauchline,East Ayrshire,820,500,0.19,158,0.16,79,160,211.3077833,555.0726326,151.0780013,0.288598575,0.125,176.8711877,0.75743,5.2,177.6256479,0.037037037,0.012987,3.107667243,3.006931949,2.380412341,3.851639785,3.484734717,10.94094262,7.770876586,8.16349481,7.55422722,0,17.14470208,209.0817327,139,13,0.160322953,0.014994233,0
S01007897,Cumnock Rural,East Ayrshire,467,286,0.07,34,0.06,16,95,36.59394305,35.84777534,52.82906483,0.157112527,0,67.59226384,0.89109,5.538461539,85.218407,0,0.120879,5.672255125,5.887630979,5.205592255,6.050212766,7.920421412,5.896232877,19.71933371,19.49734055,25.07933941,0.819047619,15.12767831,323.9331544,20,5,0.045558087,0.011389522,0
S01007898,Cumnock Rural,East Ayrshire,444,288,0.06,27,0.04,12,75,30.72848394,0,101.6144967,0.162528217,0,95.43124616,0.86667,5.5,86.32013829,0.013157895,0.146067,4.25206278,4.087606502,4.148004484,3.815,4.386294843,11.64238889,11.59946188,11.89311659,13.56688341,0.486486486,12.10214265,272.5707803,20,5,0.044843049,0.011210762,0
S01007899,Cumnock Rural,East Ayrshire,368,236,0.06,23,0.07,16,85,18.15007001,0,71.85905047,0.132432432,0,90.44460568,0.84615,5.833333333,113.1191877,0,0.145833,5.222729226,6.756375358,5.341289398,6.034722222,7.729835244,7.967625,22.44860315,18.41123209,22.99661175,0.794392523,3.025535662,82.21564299,19,8,0.054441261,0.022922636,0
S01007900,Cumnock Rural,East Ayrshire,550,316,0.27,149,0.15,49,160,97.54183695,126.9119204,97.83017574,0.247252747,0.090909091,148.3374123,0.68874,4,197.7230095,0.084337349,0.009804,2.892163024,4.510687614,1.242786885,1.957467949,5.187163024,5.723350515,12.33924863,3.688447177,11.54283242,0,9.076606986,165.0292179,80,1,0.14571949,0.001821494,0
S01007901,Cumnock Rural,East Ayrshire,669,410,0.22,145,0.17,70,145,93.25552068,92.88616169,122.0509233,0.21037464,0.064516129,151.8227953,0.70552,5.888888889,182.1522919,0.070707071,0.048544,3.423688467,5.043769339,1.876898734,2.855,5.720084388,6.398191489,13.39303446,5.777313643,12.58824895,0.142857143,18.15321397,271.3484899,65,5,0.091420534,0.007032349,0
S01007902,Cumnock Rural,East Ayrshire,805,473,0.31,248,0.25,115,215,56.7999656,114.7403828,88.5832042,0.233576642,0,129.2426339,0.6186,4.68,222.9276679,0.049586777,0.034483,1.803496602,14.76207531,2.823997735,3.401949153,15.4385419,1.957217391,22.65006229,7.936749717,21.82619479,0.0486618,8.068095098,100.2247838,97,4,0.109852775,0.004530011,0
S01007903,Cumnock Rural,East Ayrshire,600,350,0.18,110,0.2,71,160,102.5245603,503.2685241,114.8995967,0.190317195,0,103.1976328,0.79048,5.230769231,150.5787898,0.016949153,0.108108,1.685573643,15.82471318,0.889387597,1.810860215,16.51676357,3.008030303,28.50448062,4.23351938,27.67995349,0.018567639,16.1361902,268.9365033,68,0,0.105426357,0,0
S01007904,Cumnock Rural,East Ayrshire,837,571,0.07,59,0.06,33,80,24.13082837,18.85025718,62.70032047,0.170842825,0,98.19776578,0.93571,5.863636364,95.05923406,0.010204082,0.086538,5.468277385,6.763050648,4.43479682,3.063292683,9.275644876,6.31344086,16.27768846,11.40582303,22.35081125,0.345394737,14.11916642,168.6877709,51,13,0.06480305,0.016518424,0
S01007905,New Cumnock,East Ayrshire,603,387,0.3,181,0.19,73,180,85.66838002,153.69828,152.8531518,0.254071661,0.078947368,149.4419896,0.69143,5.5,235.8960617,0.069767442,0.02994,3.618577147,2.275764192,1.804195779,3.211496599,3.725105531,12.77288043,5.34143377,4.776557496,8.353282387,0.006711409,25.21279718,418.122673,100,1,0.145560408,0.001455604,0
S01007906,New Cumnock,East Ayrshire,657,382,0.28,183,0.19,72,175,277.5214803,402.0549044,152.2359417,0.288035451,0.071428571,187.8842177,0.76923,5.176470588,203.9051457,0.0375,0.034483,2.338718923,1.145587017,2.147679558,1.988310811,2.446184392,11.53760331,3.668162983,4.253100829,5.873107735,0,30.25535662,460.5077111,60,3,0.082872928,0.004143646,0
S01007907,New Cumnock,East Ayrshire,515,299,0.22,114,0.12,35,145,66.7196062,67.13816456,119.8644036,0.276264591,0.05,189.2309292,0.77228,6,178.4461186,0.016393443,0.053191,2.881436567,1.601515858,1.343642724,2.710531915,2.985536381,12.083,4.579440299,3.894421642,7.469029851,0.003773585,8.068095098,156.6620407,48,0,0.089552239,0,0
S01007908,New Cumnock,East Ayrshire,900,549,0.11,96,0.09,51,135,58.99013408,37.64255355,101.9079655,0.205357143,0,141.1446919,0.85207,5.4,148.1872792,0.041237113,0.1,1.500131435,2.556130887,1.463003834,2.078375796,1.705676342,9.16622549,6.12152793,4.558918401,5.749430449,0.006493506,19.16172586,212.9080651,81,8,0.08871851,0.008762322,0
S01007909,Cumnock South and Craigens,East Ayrshire,500,321,0.15,77,0.1,31,115,56.45226987,62.29515609,140.3599365,0.212723658,0,93.58986283,0.76757,5.413793103,146.8574655,0,0.13,4.714060773,5.632214549,2.095943831,3.064615385,6.025612339,5.634208333,12.72402394,7.283047882,14.33041897,0,8.068095098,161.361902,80,2,0.14732965,0.003683241,0
S01007910,Cumnock South and Craigens,East Ayrshire,839,519,0.27,224,0.19,96,160,64.57416633,138.695018,91.05669706,0.217440544,0.075,128.5902561,0.67232,4.98,173.5178455,0.061111111,0.054348,2.960638646,3.882112445,1.450821507,2.598662614,4.27481441,4.44309417,9.56831059,6.092156114,12.20584334,0,18.15321397,216.3672702,103,1,0.112445415,0.001091703,0
S01007911,Cumnock South and Craigens,East Ayrshire,786,493,0.17,137,0.13,61,125,92.87129036,100.3201034,103.565382,0.205619413,0.052631579,129.3837086,0.7963,5.32,134.4591857,0.052173913,0.068182,2.932223295,3.851518662,1.294749035,2.646980676,4.244803732,4.016774194,8.030768983,5.559623552,10.78443694,0.010958904,22.18726152,282.2806809,55,0,0.070785071,0,0
S01007912,Cumnock South and Craigens,East Ayrshire,689,404,0.12,83,0.16,65,140,147.3680488,416.6793712,105.3782412,0.224783862,0.083333333,134.7495416,0.75397,5.578947368,158.4578672,0.025316456,0.109756,2.170099075,2.747351387,3.070257596,4.129539474,3.457708058,3.109873418,8.344468296,9.602384412,10.53918428,0,9.076606986,131.7359504,59,1,0.077939234,0.001321004,0
S01007913,Cumnock South and Craigens,East Ayrshire,605,381,0.31,189,0.2,74,180,141.228052,298.0475138,167.7342928,0.242276423,0.142857143,156.7870378,0.71852,5.294117647,196.9684186,0.051948052,0.0625,1.465105519,2.374521104,2.415146104,3.588194444,2.653060065,3.371918605,5.878741883,6.987325487,8.278839286,0,18.15321397,300.0531235,79,0,0.128246753,0,0
S01007914,Cumnock South and Craigens,East Ayrshire,599,381,0.26,153,0.18,67,135,130.2772617,210.7122762,102.7545909,0.195688226,0.16,131.3906293,0.68571,4.368421053,155.9777068,0.037974684,0.016807,2.150780255,3.770398089,3.31361465,3.503686131,3.314470541,5.106079545,8.137416401,8.863722134,7.357519904,0,27.22982096,454.5879959,112,0,0.178343949,0,0
S01007915,Cumnock South and Craigens,East Ayrshire,820,510,0.15,119,0.15,74,150,70.11898732,76.22894173,68.53237661,0.225124378,0.066666667,108.4817771,0.83654,5.4,134.533406,0.019417476,0.06135,1.974215569,3.592649701,3.144140719,3.185046729,3.23038024,5.064435484,8.317865269,9.035814371,7.529482036,0,11.09363076,135.28818,87,0,0.104191617,0,0
S01007916,Cumnock North,East Ayrshire,839,483,0.18,151,0.15,73,155,88.69137865,168.9653047,127.6070068,0.234803337,0,128.682256,0.75843,4.944444444,136.4939068,0.0875,0.05303,1.567358025,1.603253086,2.272703704,3.041424581,2.788743827,1.958708333,6.139743827,7.684685185,7.999876543,0,22.18726152,264.4488858,85,3,0.104938272,0.003703704,0
S01007917,Cumnock North,East Ayrshire,791,467,0.2,156,0.15,71,120,102.4917166,377.8525292,158.3175165,0.244798042,0.055555556,108.8638567,0.73797,5.090909091,173.362833,0.051948052,0.038462,1.09788961,2.669583825,2.199698937,2.566151685,2.759763872,3.991206897,6.404028926,7.095717237,5.590268595,0.002604167,28.23833284,356.9953583,88,0,0.108508015,0,0
S01007918,Cumnock North,East Ayrshire,804,517,0.19,154,0.16,82,150,150.1430465,261.0563198,157.2364378,0.227326266,0.083333333,159.9562951,0.77914,5.535714286,127.7203896,0.068965517,0.090323,1.563712039,1.89462039,1.682852495,2.217113821,2.676862798,2.884409449,6.665531453,6.486621475,7.082491866,0.134790528,73.62136777,915.6886539,83,11,0.092017738,0.012195122,0
S01007919,Cumnock North,East Ayrshire,792,480,0.02,12,0.03,15,55,54.53779372,0,61.51749308,0.129559748,0.043478261,77.0887814,0.91584,5.757575758,65.40807881,0.022222222,0.25641,2.756972833,3.093838939,2.677270375,3.476104869,3.843754851,4.555928144,8.802907503,9.363159767,12.61028461,0.04290429,3.025535662,38.20120785,41,0,0.053040103,0,0
S01007920,Cumnock North,East Ayrshire,643,398,0.06,37,0.04,15,75,23.82697501,48.41914418,66.59373173,0.160572337,0.043478261,100.8366984,0.88387,5.157894737,79.34172749,0.045454545,0.076087,2.686207317,3.229186992,2.817215447,3.726790123,3.986231707,4.562824427,9.523406504,10.04830081,13.3916626,0.062068966,*,*,34,0,0.055284553,0,0
S01007921,Auchinleck,East Ayrshire,909,568,0.28,258,0.2,111,190,221.8213101,172.7046785,119.214598,0.233480176,0.068181818,138.4984445,0.67822,4.869565217,199.8500944,0.1,0.030303,2.963256438,2.983363734,2.883441524,2.926342593,7.470737661,3.250128205,7.631604077,7.117172747,18.45644313,0.002304147,46.39154682,510.3580508,165,1,0.178958785,0.001084599,0
S01007922,Auchinleck,East Ayrshire,797,492,0.26,208,0.22,109,195,111.0986829,138.473151,97.23420214,0.239951279,0.1,140.4200718,0.70423,5.138888889,220.3872243,0.072992701,0.045977,2.377707612,2.199034025,2.070383506,2.195659898,7.465314302,2.647586207,5.293154556,4.724515571,15.50495386,0,43.36601115,544.1155728,162,1,0.186851211,0.001153403,0
S01007923,Auchinleck,East Ayrshire,944,557,0.09,87,0.08,43,110,77.79748316,245.7803631,133.0474827,0.176656151,0.025641026,134.9427226,0.79574,5.615384615,130.6411587,0,0.108108,1.573336724,2.063379959,2.125358596,2.618829787,5.987525432,3.906006289,6.190707019,6.219369278,14.05436165,0.004149378,27.22982096,288.4514932,102,6,0.105371901,0.006198347,0
S01007924,Auchinleck,East Ayrshire,1047,621,0.22,229,0.16,100,160,87.09120629,203.2009003,154.6164173,0.254528122,0.040816327,140.6616572,0.70318,4.822222222,173.3960223,0.052910053,0.046948,1.605036162,1.904597396,1.777234812,1.758955823,7.348416104,2.513807107,5.435776278,4.90927676,14.84568949,0.012135922,56.47666569,539.41419,133,2,0.135162602,0.00203252,0
S01007925,Northern and Irvine Valley Rural,East Ayrshire,440,282,0.03,13,0.04,10,45,36.4033755,0,60.30599236,0.104910714,0,114.2463571,0.81373,6.277777778,73.14465186,0.013888889,0.220779,7.194005376,6.530129032,4.818188172,6.072285714,8.127430108,9.346506849,22.73810215,18.12723387,24.90911022,0.688679245,6.051071324,137.5243483,7,8,0.015053763,0.017204301,0
S01007926,Northern and Irvine Valley Rural,East Ayrshire,479,298,0.06,30,0.03,9,55,27.20344988,0,95.84718279,0.144628099,0,106.1685621,0.88462,5.590909091,69.98483833,0.012345679,0.142857,8.25666841,5.477531381,4.659518828,6.164196429,10.03957636,11.06431507,17.90365324,15.31636506,25.31405073,0.766666667,10.08511887,210.5452792,16,6,0.034482759,0.012931034,0
S01007927,Northern and Irvine Valley Rural,East Ayrshire,767,515,0.05,37,0.03,17,55,50.83020449,0,43.63039168,0.13121547,0.043478261,108.1160374,0.89231,5.307692308,79.11650988,0,0.155172,8.215854943,9.960709076,8.684550243,6.730827068,9.436122366,9.61,31.64412007,24.75158495,23.93642828,0.596774194,10.08511887,131.4878601,14,8,0.022690438,0.012965964,0
S01007928,Northern and Irvine Valley Rural,East Ayrshire,1024,592,0.05,55,0.05,31,65,96.32384335,0,126.9233494,0.185781991,0.052631579,108.1062713,0.92797,6.0625,72.82699112,0.007692308,0.105263,6.083631985,7.877907033,7.618795761,1.746693548,8.322967245,7.290652174,21.24073218,24.78733141,25.84573218,0.050808314,9.076606986,88.63874009,78,5,0.078156313,0.00501002,0
S01007929,Northern and Irvine Valley Rural,East Ayrshire,1530,1032,0.04,58,0.03,33,50,23.1759705,0,60.38928148,0.11316726,0.056818182,98.42719578,0.90826,5.707317073,69.10000454,0,0.118182,5.517303523,5.197198509,5.087262873,5.614236726,5.118058943,8.24259434,16.97087737,16.53475271,16.57914126,0.430962343,11.09363076,72.50739059,54,23,0.073170732,0.031165312,0
S01007930,Northern and Irvine Valley Rural,East Ayrshire,638,413,0.02,10,0.02,8,20,5.61739284,0,75.02191268,0.075928918,0,77.98482273,*,5.866666667,58.92171621,0,0.096,8.669904167,9.113970833,5.691320833,6.004161074,8.771475,12.87821101,27.07240417,22.17399167,26.20665417,0.887700535,7.059583211,110.6517745,19,19,0.031932773,0.031932773,0
S01007931,Northern and Irvine Valley Rural,East Ayrshire,1145,655,0.08,92,0.06,38,70,42.21985768,28.78247622,86.23444953,0.12917399,0.032258065,99.34646796,0.9481,5.842105263,74.98889336,0.009259259,0.091463,5.579483141,6.062255989,1.224853594,1.396308824,5.74189441,9.46260355,12.04972493,4.149498669,10.52027507,0,21.17874963,184.9672457,60,8,0.053380783,0.007117438,0
S01007932,Stewarton East,East Ayrshire,803,437,0.03,26,0.04,16,55,131.738656,0,67.68493813,0.139064475,0,92.86209739,0.91608,6,39.54403473,0.01369863,0.133333,2.663252106,1.889262936,2.756723827,3.563181818,2.210508424,4.591691542,5.935499398,5.913574007,5.787521059,0.021390374,*,*,9,5,0.010830325,0.006016847,0
S01007933,Stewarton East,East Ayrshire,835,511,0.09,75,0.05,28,85,115.4150053,19.28854731,82.29930912,0.145390071,0.117647059,112.9598834,0.89577,5.542857143,89.11089828,0.027777778,0.067797,3.19215103,2.15812357,3.176192792,1.868459821,2.631106979,2.606295547,6.427425629,6.291716247,6.279159039,0,6.051071324,72.46792004,82,5,0.09382151,0.005720824,0
S01007934,Stewarton East,East Ayrshire,700,445,0.17,118,0.11,49,125,17.45908223,216.4724144,73.17352647,0.198250729,0,97.08751761,0.86893,5.862068966,85.04272429,0.023255814,0.081818,3.185576389,2.240829861,3.169013889,2.340197368,2.692871528,3.589084967,5.932256944,6.113916667,5.9403125,0,10.08511887,144.0731268,71,6,0.098611111,0.008333333,0
S01007935,Stewarton East,East Ayrshire,798,512,0.18,145,0.14,72,130,179.5307173,292.2612168,93.87763315,0.162962963,0,111.8738178,0.83333,5.62962963,66.8917854,0.038461538,0.087591,1.306487578,1.032245342,1.246434783,3.125351562,0.991425466,4.51520202,2.768186335,2.265937888,2.448024845,0.026915114,39.3319636,492.8817494,118,15,0.146948941,0.01867995,0
S01007936,Stewarton East,East Ayrshire,991,661,0.02,21,0.01,10,35,18.2093889,57.27312765,78.10895117,0.116582915,0.083333333,85.14224378,0.93987,6.24,46.42481665,0.005376344,0.15508,2.263043155,2.275133929,2.18563244,3.777800752,1.956267361,4.803682927,7.757792659,7.140602679,6.811671627,0.178272981,4.034047549,40.70683702,15,3,0.014880952,0.00297619,0
S01007937,Stewarton West,East Ayrshire,995,618,0.05,46,0.04,22,70,80.17839829,0,104.5465454,0.154158215,0.025641026,105.7795937,0.8719,6.074074074,56.24087478,0.025423729,0.121429,3.193085458,3.411657224,2.756876771,4.528732143,3.034492446,7.152847682,8.365283286,6.151553352,7.122563739,0.093681917,3.025535662,30.40739359,45,15,0.042492918,0.014164306,0
S01007938,Stewarton West,East Ayrshire,698,418,0.17,119,0.12,51,105,115.2743732,161.5852657,92.80011259,0.202836879,0,122.937685,0.78378,5.571428571,120.9161597,0.013888889,0.04,3.069023649,3.276371622,2.334709459,3.805040984,2.888381757,6.776217391,7.26622973,4.970256757,6.119202703,0,6.051071324,86.69156624,70,2,0.094594595,0.002702703,0
S01007939,Stewarton West,East Ayrshire,766,452,0.19,147,0.17,75,115,189.5451529,161.6261039,105.5146928,0.188514357,0.028571429,132.5789867,0.73991,5.111111111,141.0509333,0.08490566,0.041916,3.318194754,3.41688058,2.420008371,2.226893939,3.011551339,6.963488372,7.540842634,4.716261161,5.852020089,0,10.08511887,131.6595153,114,8,0.127232143,0.008928571,0
S01007940,Darvel,East Ayrshire,1031,623,0.12,125,0.13,78,115,108.0583009,121.5431684,94.62964319,0.206563707,0.075,119.2230614,0.89494,5.666666667,118.2243603,0.035502959,0.090909,9.717814867,2.895234375,1.858439867,2.901359833,11.68408144,12.28685358,10.12586411,6.654195076,20.76028409,0,7.059583211,68.47316403,36,14,0.034090909,0.013257576,0
S01007941,Darvel,East Ayrshire,611,385,0.02,10,0.02,8,55,26.81875014,116.4760994,86.13604286,0.181063123,0,97.78161884,0.92857,6.304347826,78.18086283,0,0.121951,9.02141046,1.909603803,1.882559429,1.829821429,10.98728605,11.33373737,9.4177813,8.007812995,21.49142631,0,3.025535662,49.51776861,40,0,0.063391442,0,0
S01007942,Darvel,East Ayrshire,646,388,0.13,82,0.1,37,90,42.64858678,142.6432966,68.01638586,0.1390625,0.033333333,107.5528866,0.79817,5.846153846,89.20221229,0.01754386,0.112676,8.72226378,1.72304626,0.993887795,1.849319853,10.68853346,11.05926471,6.661564961,2.668917323,17.63501969,0,16.1361902,249.786226,36,5,0.070866142,0.00984252,0
S01007943,Darvel,East Ayrshire,653,341,0.15,99,0.14,47,115,30.78844993,204.2742927,92.68668899,0.213846154,0,99.34794459,0.86957,5.928571429,107.8757325,0.04109589,0.134615,8.364912879,1.740488636,0.856537879,2.231391304,10.33038258,10.63969136,6.322833333,3.357893939,16.8359697,0,6.051071324,92.66571706,63,9,0.095454545,0.013636364,0
S01007944,Darvel,East Ayrshire,902,568,0.14,125,0.13,75,120,48.25474287,308.29528,90.94859463,0.233665559,0.03030303,120.0144171,0.70561,5.034482759,109.6831181,0.017241379,0.045455,7.519819672,1.188737705,1.710986339,3.019927536,9.484412568,9.933932584,5.156076503,4.950084699,15.49206557,0,16.1361902,178.8934612,71,3,0.077595628,0.003278689,0
S01007945,Newmilns,East Ayrshire,820,511,0.23,188,0.19,97,165,263.5510764,230.7585024,78.87184406,0.265586035,0.045454546,129.7162542,0.85,5.235294118,102.7128343,0.012345679,0.054264,4.983829412,2.029,3.969073529,4.228854962,6.948829412,7.259051724,5.209123529,9.361029412,10.78692353,0.319004525,13.11065453,159.8860309,88,14,0.103529412,0.016470588,0
S01007946,Newmilns,East Ayrshire,710,482,0.17,120,0.15,74,140,152.9537286,151.2761294,73.11245257,0.243553009,0.090909091,130.0246525,0.7482,5.029411765,126.4954752,0.008547009,0.056497,4.880991105,2.035425667,4.221918679,4.314716981,6.845358958,7.156022099,5.35156925,10.08967598,10.82238882,0.418886199,30.25535662,426.1317834,93,15,0.119230769,0.019230769,0
S01007947,Newmilns,East Ayrshire,659,379,0.09,60,0.11,40,85,46.76620635,103.9546311,59.70450722,0.194117647,0.04,92.40969713,0.80153,5.590909091,98.15836979,0.075949367,0.091503,3.720734127,1.008835979,4.410396825,2.8271875,5.68614418,5.905375,4.307261905,10.64973545,9.749900794,0.095092025,16.1361902,244.8587283,73,7,0.096560847,0.009259259,0
S01007948,Newmilns,East Ayrshire,608,338,0.28,171,0.25,83,165,119.3779521,206.5289774,133.3681404,0.261712439,0.034482759,143.8136446,0.76786,4.772727273,205.1926592,0.101123596,0.070423,3.694871212,1.916401515,4.281375,2.73381295,5.583246212,5.89476,7.110416667,11.76490152,10.66437879,0.009259259,20.17023775,331.7473313,56,1,0.084848485,0.001515152,0
S01007949,Galston,East Ayrshire,668,383,0.08,54,0.05,19,80,68.90148323,80.24531513,84.69812852,0.174486804,0.052631579,113.4714728,0.816,5.764705882,78.77067232,0.011904762,0.095588,2.487063915,5.269623835,1.720186418,4.080867347,2.892123835,4.217951807,16.68759321,7.662822903,7.071914115,0.14619883,*,*,33,4,0.043941411,0.005326232,0
